treated,age,education,black,hispanic,married,re78
FALSE,36,12,FALSE,FALSE,TRUE,31.032258
FALSE,50,17,FALSE,FALSE,TRUE,25.860215
FALSE,36,12,FALSE,FALSE,TRUE,41.376344
FALSE,27,16,FALSE,FALSE,TRUE,0
FALSE,52,16,FALSE,FALSE,TRUE,28.815668
FALSE,38,12,FALSE,FALSE,TRUE,31.771121
FALSE,25,14,FALSE,FALSE,TRUE,35.760983
FALSE,33,17,FALSE,FALSE,TRUE,35.465438
FALSE,30,12,FALSE,FALSE,TRUE,37.682028
FALSE,53,12,FALSE,FALSE,TRUE,33.544393
FALSE,34,12,FALSE,FALSE,TRUE,31.032258
FALSE,36,12,FALSE,FALSE,TRUE,33.987711
FALSE,42,13,FALSE,FALSE,TRUE,44.331797
FALSE,34,12,FALSE,FALSE,TRUE,32.509985
FALSE,29,17,FALSE,FALSE,TRUE,26.980332
FALSE,52,12,FALSE,FALSE,TRUE,28.667896
FALSE,42,14,FALSE,FALSE,TRUE,48.764977
FALSE,53,15,FALSE,FALSE,TRUE,38.420891
FALSE,32,13,TRUE,FALSE,TRUE,46.89122
FALSE,39,12,FALSE,FALSE,TRUE,28.076805
FALSE,28,16,FALSE,FALSE,TRUE,34.726575
FALSE,28,12,TRUE,FALSE,TRUE,25.121352
FALSE,26,14,FALSE,FALSE,TRUE,34.559591
FALSE,25,14,TRUE,FALSE,TRUE,25.121352
FALSE,52,12,FALSE,FALSE,TRUE,39.011982
FALSE,35,16,FALSE,FALSE,TRUE,31.032258
FALSE,44,12,FALSE,FALSE,TRUE,35.465438
FALSE,33,15,FALSE,FALSE,TRUE,33.248848
FALSE,29,12,FALSE,TRUE,TRUE,39.159754
FALSE,53,16,FALSE,FALSE,TRUE,22.165899
FALSE,26,16,FALSE,FALSE,TRUE,36.943164
FALSE,37,17,FALSE,FALSE,TRUE,41.376344
FALSE,45,12,FALSE,FALSE,TRUE,31.032258
FALSE,27,17,FALSE,FALSE,TRUE,39.307527
FALSE,38,12,TRUE,FALSE,TRUE,19.210445
FALSE,34,13,FALSE,FALSE,TRUE,33.396621
FALSE,34,12,FALSE,FALSE,TRUE,39.898618
FALSE,32,14,FALSE,FALSE,TRUE,41.376344
FALSE,32,12,FALSE,FALSE,FALSE,27.337942
FALSE,29,14,FALSE,FALSE,TRUE,20.688172
FALSE,38,12,TRUE,FALSE,TRUE,36.943164
FALSE,25,14,TRUE,FALSE,TRUE,33.101075
FALSE,35,12,FALSE,FALSE,TRUE,32.509985
FALSE,35,12,FALSE,FALSE,TRUE,32.509985
FALSE,31,17,FALSE,FALSE,TRUE,62.064516
FALSE,49,12,FALSE,FALSE,TRUE,47.28725
FALSE,55,12,FALSE,FALSE,TRUE,25.860215
FALSE,32,12,FALSE,FALSE,TRUE,33.987711
FALSE,46,14,FALSE,FALSE,TRUE,33.987711
FALSE,28,15,FALSE,FALSE,TRUE,35.465438
FALSE,34,16,FALSE,FALSE,TRUE,35.465438
FALSE,35,16,FALSE,FALSE,TRUE,40.489708
FALSE,34,12,FALSE,FALSE,TRUE,36.943164
FALSE,40,16,FALSE,FALSE,TRUE,36.943164
FALSE,40,16,FALSE,FALSE,TRUE,36.943164
FALSE,29,14,FALSE,FALSE,TRUE,45.809524
FALSE,45,12,FALSE,FALSE,TRUE,38.420891
FALSE,34,16,FALSE,FALSE,TRUE,41.671889
FALSE,47,12,FALSE,FALSE,TRUE,42.26298
FALSE,31,16,FALSE,FALSE,TRUE,35.465438
FALSE,53,12,TRUE,FALSE,TRUE,35.465438
FALSE,51,12,FALSE,FALSE,TRUE,0
FALSE,40,16,FALSE,FALSE,TRUE,56.15361
FALSE,27,12,FALSE,FALSE,TRUE,14.777266
FALSE,33,16,FALSE,TRUE,TRUE,96.052227
FALSE,41,16,FALSE,FALSE,TRUE,42.854071
FALSE,41,16,FALSE,FALSE,TRUE,42.854071
FALSE,33,12,FALSE,FALSE,TRUE,32.509985
FALSE,53,13,FALSE,FALSE,TRUE,35.465438
FALSE,45,12,FALSE,FALSE,TRUE,27.37784
FALSE,50,17,FALSE,FALSE,TRUE,13.299539
FALSE,37,14,FALSE,FALSE,TRUE,21.870353
FALSE,27,16,FALSE,FALSE,TRUE,0
FALSE,27,16,FALSE,FALSE,TRUE,40.903472
FALSE,48,12,FALSE,FALSE,TRUE,32.509985
FALSE,47,12,FALSE,FALSE,TRUE,42.854071
FALSE,47,17,FALSE,FALSE,TRUE,35.465438
FALSE,33,15,FALSE,FALSE,TRUE,35.465438
FALSE,32,17,FALSE,FALSE,TRUE,57.631336
FALSE,34,14,FALSE,FALSE,TRUE,0
FALSE,43,17,FALSE,FALSE,TRUE,30.441167
FALSE,31,14,FALSE,FALSE,TRUE,25.860215
FALSE,26,12,FALSE,FALSE,TRUE,26.599078
FALSE,29,14,FALSE,FALSE,FALSE,36.943164
FALSE,44,17,FALSE,FALSE,TRUE,37.386482
FALSE,36,17,FALSE,TRUE,TRUE,39.603072
FALSE,26,17,FALSE,FALSE,TRUE,44.331797
FALSE,28,16,FALSE,FALSE,TRUE,35.465438
FALSE,35,17,FALSE,FALSE,TRUE,39.898618
FALSE,52,12,FALSE,FALSE,TRUE,48.764977
FALSE,36,13,FALSE,FALSE,FALSE,44.308154
FALSE,28,17,FALSE,FALSE,TRUE,38.420891
FALSE,44,17,FALSE,FALSE,TRUE,36.204301
FALSE,37,13,FALSE,FALSE,TRUE,39.529186
FALSE,51,12,FALSE,FALSE,TRUE,35.465438
FALSE,50,12,FALSE,FALSE,TRUE,36.943164
FALSE,29,12,FALSE,FALSE,TRUE,27.918688
FALSE,32,17,FALSE,FALSE,TRUE,25.121352
FALSE,38,14,FALSE,FALSE,TRUE,44.331797
FALSE,47,17,FALSE,FALSE,TRUE,35.732906
FALSE,47,17,FALSE,FALSE,TRUE,35.732906
FALSE,31,17,FALSE,FALSE,TRUE,42.854071
FALSE,50,16,FALSE,FALSE,TRUE,33.987711
FALSE,39,12,FALSE,FALSE,TRUE,43.740707
FALSE,27,13,FALSE,FALSE,TRUE,11.128759
FALSE,46,16,FALSE,FALSE,TRUE,48.764977
FALSE,46,16,FALSE,FALSE,TRUE,48.764977
FALSE,33,16,FALSE,FALSE,TRUE,42.854071
FALSE,25,16,FALSE,FALSE,FALSE,23.389456
FALSE,36,12,FALSE,FALSE,TRUE,16.254992
FALSE,39,12,FALSE,FALSE,TRUE,23.643625
FALSE,35,17,FALSE,FALSE,TRUE,33.426175
FALSE,35,17,FALSE,FALSE,TRUE,33.426175
FALSE,46,17,FALSE,FALSE,TRUE,31.298249
FALSE,31,17,FALSE,FALSE,TRUE,47.28725
FALSE,52,15,FALSE,FALSE,TRUE,38.420891
FALSE,50,16,FALSE,FALSE,FALSE,40.637481
FALSE,49,12,FALSE,FALSE,TRUE,33.987711
FALSE,53,16,FALSE,FALSE,TRUE,51.72043
FALSE,44,14,FALSE,FALSE,TRUE,35.465438
FALSE,46,16,FALSE,FALSE,TRUE,36.943164
FALSE,42,14,FALSE,FALSE,TRUE,39.898618
FALSE,43,12,FALSE,FALSE,TRUE,45.809524
FALSE,28,12,TRUE,FALSE,TRUE,34.726575
FALSE,54,15,FALSE,FALSE,TRUE,39.304571
FALSE,42,16,FALSE,FALSE,TRUE,47.28725
FALSE,34,16,FALSE,FALSE,TRUE,39.898618
FALSE,29,13,TRUE,FALSE,TRUE,38.420891
FALSE,47,16,FALSE,FALSE,TRUE,38.420891
FALSE,33,16,FALSE,FALSE,TRUE,44.331797
FALSE,40,17,FALSE,TRUE,TRUE,33.987711
FALSE,40,17,FALSE,TRUE,TRUE,33.987711
FALSE,45,14,FALSE,FALSE,TRUE,36.943164
FALSE,31,16,FALSE,FALSE,TRUE,76.841782
FALSE,32,12,FALSE,FALSE,TRUE,41.376344
FALSE,27,17,FALSE,FALSE,TRUE,29.554531
FALSE,44,17,FALSE,FALSE,TRUE,51.72043
FALSE,38,17,FALSE,FALSE,TRUE,47.28725
FALSE,27,17,FALSE,FALSE,FALSE,44.331797
FALSE,38,12,TRUE,FALSE,TRUE,27.190169
FALSE,39,17,FALSE,FALSE,TRUE,0
FALSE,46,14,FALSE,FALSE,TRUE,35.465438
FALSE,25,17,FALSE,FALSE,TRUE,38.420891
FALSE,52,12,FALSE,FALSE,TRUE,36.943164
FALSE,35,15,FALSE,FALSE,TRUE,35.465438
FALSE,53,12,FALSE,FALSE,TRUE,39.898618
FALSE,33,16,FALSE,FALSE,TRUE,41.080799
FALSE,30,16,FALSE,FALSE,TRUE,47.28725
FALSE,51,16,FALSE,FALSE,TRUE,48.764977
FALSE,36,12,TRUE,FALSE,TRUE,31.032258
FALSE,33,13,FALSE,FALSE,TRUE,51.073186
FALSE,50,17,FALSE,FALSE,TRUE,70.930876
FALSE,47,16,FALSE,FALSE,TRUE,44.331797
FALSE,36,14,FALSE,FALSE,TRUE,41.376344
FALSE,48,12,FALSE,FALSE,TRUE,36.943164
FALSE,48,12,FALSE,FALSE,TRUE,36.943164
FALSE,48,17,FALSE,FALSE,TRUE,41.376344
FALSE,37,17,FALSE,FALSE,TRUE,31.032258
FALSE,50,17,FALSE,FALSE,TRUE,39.898618
FALSE,34,16,FALSE,FALSE,TRUE,20.688172
FALSE,30,12,TRUE,FALSE,TRUE,26.599078
FALSE,28,16,FALSE,FALSE,TRUE,38.420891
FALSE,37,12,FALSE,FALSE,FALSE,32.509985
FALSE,46,12,FALSE,FALSE,TRUE,31.032258
FALSE,32,12,FALSE,TRUE,TRUE,38.420891
FALSE,29,12,FALSE,FALSE,FALSE,50.242704
FALSE,40,16,FALSE,FALSE,TRUE,45.809524
FALSE,44,15,FALSE,FALSE,TRUE,51.23278
FALSE,38,12,FALSE,FALSE,TRUE,36.943164
FALSE,51,12,FALSE,FALSE,TRUE,7.3886329
FALSE,33,17,FALSE,FALSE,TRUE,40.415822
FALSE,31,16,FALSE,FALSE,FALSE,54.675883
FALSE,43,17,FALSE,FALSE,TRUE,41.376344
FALSE,45,16,FALSE,FALSE,TRUE,59.109063
FALSE,33,17,FALSE,FALSE,TRUE,40.785253
FALSE,25,12,FALSE,FALSE,TRUE,33.987711
FALSE,51,12,FALSE,FALSE,TRUE,48.764977
FALSE,41,17,FALSE,FALSE,TRUE,66.497696
FALSE,42,12,FALSE,FALSE,TRUE,70.930876
FALSE,37,13,FALSE,FALSE,TRUE,27.337942
FALSE,29,17,FALSE,FALSE,TRUE,0
FALSE,37,15,FALSE,TRUE,TRUE,45.809524
FALSE,46,16,FALSE,FALSE,TRUE,42.854071
FALSE,40,12,FALSE,FALSE,TRUE,44.331797
FALSE,46,17,FALSE,FALSE,TRUE,36.943164
FALSE,47,12,FALSE,FALSE,TRUE,0
FALSE,34,13,FALSE,FALSE,TRUE,41.376344
FALSE,52,17,FALSE,FALSE,TRUE,70.930876
FALSE,52,17,FALSE,FALSE,TRUE,70.930876
FALSE,50,12,FALSE,FALSE,TRUE,8.8663594
FALSE,49,17,FALSE,FALSE,TRUE,42.854071
FALSE,49,17,FALSE,FALSE,TRUE,44.331797
FALSE,49,17,FALSE,FALSE,TRUE,44.331797
FALSE,53,12,FALSE,FALSE,TRUE,50.242704
FALSE,33,13,FALSE,FALSE,TRUE,0
FALSE,54,15,FALSE,FALSE,TRUE,88.663594
FALSE,54,15,FALSE,FALSE,TRUE,88.663594
FALSE,44,17,FALSE,FALSE,TRUE,39.898618
FALSE,37,17,FALSE,FALSE,TRUE,44.331797
FALSE,55,16,FALSE,FALSE,TRUE,47.878341
FALSE,55,16,FALSE,FALSE,TRUE,47.878341
FALSE,37,17,FALSE,FALSE,TRUE,49.50384
FALSE,44,14,FALSE,FALSE,TRUE,50.242704
FALSE,41,13,FALSE,FALSE,TRUE,38.420891
FALSE,39,17,FALSE,FALSE,TRUE,51.72043
FALSE,48,16,FALSE,FALSE,TRUE,48.764977
FALSE,39,17,FALSE,FALSE,TRUE,44.331797
FALSE,45,12,FALSE,FALSE,TRUE,46.548387
FALSE,26,16,FALSE,FALSE,TRUE,45.809524
FALSE,34,16,FALSE,FALSE,TRUE,54.675883
FALSE,47,16,FALSE,FALSE,TRUE,65.019969
FALSE,55,16,FALSE,FALSE,TRUE,35.110783
FALSE,37,16,FALSE,FALSE,TRUE,39.898618
FALSE,43,17,FALSE,FALSE,TRUE,51.424885
FALSE,43,16,FALSE,FALSE,TRUE,52.969109
FALSE,33,17,FALSE,FALSE,TRUE,46.105069
FALSE,29,17,TRUE,FALSE,TRUE,39.603072
FALSE,36,14,FALSE,FALSE,TRUE,44.331797
FALSE,37,17,FALSE,FALSE,TRUE,50.242704
FALSE,44,12,FALSE,FALSE,TRUE,41.376344
FALSE,42,17,FALSE,FALSE,FALSE,48.764977
FALSE,47,16,FALSE,FALSE,TRUE,54.675883
FALSE,38,13,FALSE,FALSE,TRUE,25.121352
FALSE,28,16,FALSE,FALSE,TRUE,56.15361
FALSE,44,17,FALSE,FALSE,TRUE,53.198157
FALSE,32,16,FALSE,FALSE,TRUE,0
FALSE,47,17,FALSE,FALSE,TRUE,54.675883
FALSE,28,16,FALSE,FALSE,TRUE,36.943164
FALSE,45,15,FALSE,FALSE,TRUE,45.809524
FALSE,52,16,FALSE,FALSE,TRUE,63.837788
FALSE,32,12,FALSE,FALSE,TRUE,40.87835
FALSE,33,17,FALSE,FALSE,TRUE,76.841782
FALSE,41,17,FALSE,FALSE,TRUE,50.242704
FALSE,42,16,FALSE,FALSE,TRUE,53.641475
FALSE,48,16,FALSE,FALSE,TRUE,73.886329
FALSE,48,16,FALSE,FALSE,TRUE,73.886329
FALSE,46,12,FALSE,FALSE,TRUE,73.886329
FALSE,48,14,FALSE,FALSE,TRUE,57.631336
FALSE,47,14,FALSE,FALSE,TRUE,32.509985
FALSE,36,17,FALSE,FALSE,TRUE,56.15361
FALSE,38,16,FALSE,FALSE,TRUE,38.420891
FALSE,48,17,TRUE,FALSE,TRUE,59.109063
FALSE,44,17,FALSE,FALSE,TRUE,53.198157
FALSE,38,16,FALSE,FALSE,TRUE,41.376344
FALSE,39,14,FALSE,FALSE,TRUE,74.625192
FALSE,41,17,FALSE,FALSE,TRUE,82.752688
FALSE,47,16,FALSE,FALSE,TRUE,78.319508
FALSE,47,16,FALSE,FALSE,TRUE,78.319508
FALSE,46,16,FALSE,FALSE,TRUE,63.542243
FALSE,30,13,FALSE,FALSE,TRUE,70.930876
FALSE,52,17,FALSE,FALSE,TRUE,59.109063
FALSE,40,16,FALSE,FALSE,TRUE,66.497696
FALSE,51,12,FALSE,FALSE,FALSE,71.669739
FALSE,47,17,FALSE,FALSE,TRUE,0
FALSE,53,16,FALSE,FALSE,TRUE,67.236559
FALSE,48,16,FALSE,FALSE,TRUE,62.064516
FALSE,28,15,FALSE,FALSE,TRUE,66.497696
FALSE,42,17,FALSE,FALSE,TRUE,62.064516
FALSE,47,16,FALSE,FALSE,TRUE,73.886329
FALSE,50,14,FALSE,FALSE,TRUE,51.72043
FALSE,49,12,FALSE,FALSE,TRUE,0
FALSE,48,15,FALSE,FALSE,TRUE,85.708141
FALSE,51,17,FALSE,FALSE,TRUE,0
FALSE,32,17,FALSE,FALSE,TRUE,99.00768
FALSE,47,16,FALSE,FALSE,TRUE,97.677727
FALSE,37,17,FALSE,FALSE,TRUE,110.82949
FALSE,55,17,FALSE,FALSE,TRUE,88.663594
FALSE,49,16,FALSE,FALSE,TRUE,73.886329
FALSE,50,16,FALSE,FALSE,TRUE,33.987711
FALSE,28,16,FALSE,FALSE,TRUE,70.930876
FALSE,42,16,FALSE,FALSE,TRUE,100.48541
FALSE,45,12,FALSE,FALSE,TRUE,88.663594
FALSE,54,3,TRUE,FALSE,FALSE,0.22165899
FALSE,54,3,TRUE,FALSE,TRUE,0
FALSE,54,3,TRUE,FALSE,TRUE,0
FALSE,54,3,TRUE,FALSE,TRUE,0
FALSE,53,4,TRUE,FALSE,FALSE,0
FALSE,51,4,TRUE,FALSE,TRUE,0
FALSE,51,5,TRUE,FALSE,FALSE,0
FALSE,46,6,TRUE,FALSE,TRUE,0
FALSE,53,6,FALSE,FALSE,TRUE,0
FALSE,41,6,TRUE,FALSE,TRUE,0
FALSE,45,7,TRUE,FALSE,TRUE,11.821813
FALSE,53,7,FALSE,TRUE,FALSE,0
FALSE,47,8,FALSE,FALSE,FALSE,0
FALSE,55,8,TRUE,FALSE,TRUE,0
FALSE,55,8,FALSE,FALSE,TRUE,0
FALSE,53,8,TRUE,FALSE,TRUE,0
FALSE,41,8,FALSE,FALSE,TRUE,0
FALSE,45,8,FALSE,FALSE,TRUE,0
FALSE,45,9,TRUE,FALSE,TRUE,0
FALSE,46,9,FALSE,TRUE,TRUE,0
FALSE,48,9,FALSE,FALSE,TRUE,0
FALSE,46,9,FALSE,TRUE,TRUE,0
FALSE,45,9,TRUE,FALSE,TRUE,0
FALSE,54,9,FALSE,FALSE,TRUE,0
FALSE,23,9,TRUE,FALSE,FALSE,0.21870353
FALSE,40,10,FALSE,TRUE,TRUE,0
FALSE,54,10,TRUE,FALSE,TRUE,0
FALSE,54,10,TRUE,FALSE,TRUE,0
FALSE,25,11,TRUE,FALSE,FALSE,3.6943164
FALSE,41,11,FALSE,FALSE,TRUE,14.48172
FALSE,23,11,TRUE,FALSE,FALSE,0
FALSE,23,11,TRUE,FALSE,FALSE,0
FALSE,52,8,FALSE,FALSE,TRUE,0
FALSE,45,9,FALSE,FALSE,TRUE,0
FALSE,40,8,FALSE,FALSE,TRUE,0
FALSE,37,10,FALSE,FALSE,TRUE,0
FALSE,48,11,FALSE,FALSE,TRUE,11.821813
FALSE,36,9,FALSE,FALSE,TRUE,0
FALSE,40,7,FALSE,FALSE,TRUE,8.8663594
FALSE,40,7,FALSE,FALSE,TRUE,8.8663594
FALSE,38,11,FALSE,FALSE,TRUE,0
FALSE,53,7,FALSE,FALSE,TRUE,0
FALSE,52,10,TRUE,FALSE,TRUE,0
FALSE,52,7,FALSE,FALSE,TRUE,0
FALSE,43,9,TRUE,FALSE,TRUE,0
FALSE,54,4,TRUE,FALSE,TRUE,0
FALSE,46,6,FALSE,FALSE,TRUE,0
FALSE,40,8,FALSE,FALSE,TRUE,0
FALSE,53,8,FALSE,FALSE,TRUE,0
FALSE,50,11,FALSE,FALSE,TRUE,10.344086
FALSE,33,11,FALSE,FALSE,TRUE,0
FALSE,33,11,FALSE,FALSE,TRUE,0
FALSE,52,8,FALSE,FALSE,TRUE,0
FALSE,49,4,TRUE,FALSE,TRUE,0
FALSE,50,8,FALSE,FALSE,TRUE,0
FALSE,41,8,FALSE,FALSE,TRUE,7.0930876
FALSE,53,9,FALSE,FALSE,TRUE,0
FALSE,48,11,FALSE,FALSE,FALSE,0
FALSE,31,9,FALSE,FALSE,TRUE,0
FALSE,42,8,FALSE,FALSE,TRUE,0
FALSE,54,10,FALSE,FALSE,TRUE,0
FALSE,50,10,FALSE,FALSE,TRUE,0
FALSE,48,6,FALSE,TRUE,TRUE,0
FALSE,22,9,FALSE,FALSE,TRUE,16.846083
FALSE,41,8,FALSE,FALSE,TRUE,0
FALSE,41,8,FALSE,FALSE,TRUE,0
FALSE,45,9,FALSE,FALSE,TRUE,4.0637481
FALSE,21,8,TRUE,FALSE,FALSE,2.3052535
FALSE,46,8,FALSE,FALSE,TRUE,0
FALSE,46,8,FALSE,FALSE,TRUE,0
FALSE,21,11,TRUE,FALSE,FALSE,5.615361
FALSE,53,8,FALSE,FALSE,TRUE,0
FALSE,53,6,FALSE,FALSE,TRUE,45.809524
FALSE,34,11,FALSE,FALSE,TRUE,14.777266
FALSE,49,9,FALSE,FALSE,TRUE,69.453149
FALSE,28,11,FALSE,FALSE,TRUE,118.21813
FALSE,43,3,TRUE,FALSE,TRUE,0
FALSE,52,6,TRUE,FALSE,TRUE,1.4777266
FALSE,54,8,FALSE,FALSE,TRUE,0.29554531
FALSE,52,7,TRUE,FALSE,FALSE,0
FALSE,29,11,TRUE,FALSE,TRUE,23.643625
FALSE,37,9,FALSE,FALSE,FALSE,1.1526267
FALSE,38,2,FALSE,FALSE,FALSE,2.9554531
FALSE,20,10,FALSE,FALSE,FALSE,9.3096774
FALSE,31,6,TRUE,FALSE,FALSE,16.059932
FALSE,23,10,TRUE,FALSE,FALSE,0
FALSE,19,11,TRUE,FALSE,FALSE,0
FALSE,20,11,FALSE,FALSE,TRUE,2.9554531
FALSE,35,9,TRUE,FALSE,FALSE,5.9109063
FALSE,21,10,TRUE,FALSE,FALSE,8.2752688
FALSE,41,8,TRUE,FALSE,TRUE,7.3886329
FALSE,41,8,TRUE,FALSE,TRUE,7.3886329
FALSE,42,8,FALSE,FALSE,TRUE,8.8663594
FALSE,42,8,FALSE,FALSE,TRUE,8.8663594
FALSE,20,8,TRUE,FALSE,FALSE,1.0181536
FALSE,30,9,TRUE,FALSE,FALSE,16.80914
FALSE,29,10,TRUE,FALSE,FALSE,0
FALSE,22,11,TRUE,FALSE,FALSE,0.87924731
FALSE,25,10,TRUE,FALSE,FALSE,11.437604
FALSE,20,8,TRUE,FALSE,FALSE,1.2265131
FALSE,55,7,FALSE,FALSE,FALSE,0
FALSE,20,10,FALSE,FALSE,FALSE,10.344086
FALSE,40,4,TRUE,FALSE,FALSE,1.0344086
FALSE,52,0,FALSE,FALSE,TRUE,0.29554531
FALSE,22,9,TRUE,FALSE,FALSE,13.299539
FALSE,24,10,TRUE,FALSE,FALSE,7.4477419
FALSE,19,11,FALSE,FALSE,FALSE,14.777266
FALSE,51,7,FALSE,FALSE,TRUE,0
FALSE,19,6,TRUE,FALSE,FALSE,0
FALSE,50,10,TRUE,FALSE,TRUE,0
FALSE,23,11,FALSE,TRUE,FALSE,8.1274962
FALSE,38,3,TRUE,FALSE,TRUE,17.732719
FALSE,38,3,TRUE,FALSE,TRUE,17.732719
FALSE,20,11,FALSE,FALSE,FALSE,13.299539
FALSE,43,10,TRUE,FALSE,TRUE,0
FALSE,30,6,TRUE,FALSE,TRUE,4.4331797
FALSE,35,10,TRUE,FALSE,TRUE,7.8023963
FALSE,35,10,TRUE,FALSE,TRUE,7.8023963
FALSE,35,10,TRUE,FALSE,TRUE,7.8023963
FALSE,40,10,FALSE,FALSE,TRUE,7.2482488
FALSE,44,11,TRUE,FALSE,TRUE,2.9554531
FALSE,23,10,TRUE,FALSE,FALSE,6.6497696
FALSE,41,8,TRUE,FALSE,TRUE,5.9109063
FALSE,39,5,TRUE,FALSE,TRUE,14.629493
FALSE,39,5,TRUE,FALSE,TRUE,14.629493
FALSE,39,5,TRUE,FALSE,TRUE,14.629493
FALSE,25,11,TRUE,FALSE,FALSE,0
FALSE,19,11,FALSE,FALSE,FALSE,8.5708141
FALSE,23,6,FALSE,FALSE,TRUE,8.1274962
FALSE,38,9,TRUE,FALSE,TRUE,11.245499
FALSE,50,9,TRUE,FALSE,TRUE,6.3837788
FALSE,18,11,FALSE,FALSE,FALSE,2.3643625
FALSE,22,11,TRUE,FALSE,TRUE,14.570384
FALSE,19,10,TRUE,FALSE,FALSE,2.3643625
FALSE,25,10,TRUE,FALSE,TRUE,4.9474286
FALSE,47,6,TRUE,FALSE,TRUE,13.4813
FALSE,47,4,FALSE,FALSE,TRUE,24.641091
FALSE,51,7,FALSE,FALSE,TRUE,11.082949
FALSE,19,9,FALSE,FALSE,TRUE,10.639631
FALSE,24,8,TRUE,FALSE,TRUE,8.1274962
FALSE,19,10,FALSE,FALSE,FALSE,14.777266
FALSE,44,11,TRUE,FALSE,FALSE,0
FALSE,52,8,FALSE,FALSE,TRUE,6.7975422
FALSE,20,9,FALSE,FALSE,TRUE,13.299539
FALSE,24,11,TRUE,FALSE,TRUE,1.3299539
FALSE,19,11,TRUE,FALSE,TRUE,11.34894
FALSE,22,11,TRUE,FALSE,FALSE,8.8663594
FALSE,30,6,TRUE,FALSE,TRUE,0
FALSE,50,10,TRUE,FALSE,TRUE,0
FALSE,20,8,FALSE,FALSE,FALSE,7.2408602
FALSE,26,8,TRUE,FALSE,TRUE,7.0930876
FALSE,46,6,TRUE,FALSE,FALSE,7.8733272
FALSE,38,10,TRUE,FALSE,TRUE,0
FALSE,25,8,FALSE,FALSE,TRUE,8.8663594
FALSE,24,9,TRUE,FALSE,FALSE,13.299539
FALSE,55,3,TRUE,FALSE,TRUE,4.1376344
FALSE,40,5,TRUE,FALSE,TRUE,22.165899
FALSE,25,9,TRUE,FALSE,TRUE,12.560676
FALSE,43,7,TRUE,FALSE,TRUE,0.29554531
FALSE,18,11,TRUE,FALSE,FALSE,9.4574501
FALSE,28,7,TRUE,FALSE,TRUE,1.4777266
FALSE,52,4,TRUE,FALSE,TRUE,22.165899
FALSE,22,8,TRUE,FALSE,TRUE,0.85708141
FALSE,34,7,TRUE,FALSE,TRUE,14.777266
FALSE,25,9,FALSE,FALSE,FALSE,12.117358
FALSE,43,10,FALSE,FALSE,TRUE,20.688172
FALSE,31,9,TRUE,FALSE,TRUE,10.196313
FALSE,27,8,TRUE,FALSE,FALSE,7.3886329
FALSE,22,11,FALSE,FALSE,TRUE,2.2165899
FALSE,32,11,TRUE,FALSE,TRUE,0.93096774
FALSE,49,5,TRUE,FALSE,FALSE,12.560676
FALSE,55,8,FALSE,FALSE,TRUE,4.2558525
FALSE,20,11,FALSE,FALSE,TRUE,1.1821813
FALSE,33,8,TRUE,FALSE,TRUE,9.1692934
FALSE,22,11,FALSE,FALSE,TRUE,7.3886329
FALSE,26,8,TRUE,FALSE,TRUE,1.9949309
FALSE,20,10,TRUE,FALSE,TRUE,9.4574501
FALSE,45,2,FALSE,TRUE,TRUE,4.4331797
FALSE,45,8,TRUE,FALSE,TRUE,9.4086851
FALSE,33,11,TRUE,FALSE,TRUE,0
FALSE,41,3,TRUE,FALSE,TRUE,9.4973487
FALSE,25,7,TRUE,FALSE,TRUE,8.8663594
FALSE,35,11,TRUE,FALSE,TRUE,7.3886329
FALSE,35,11,TRUE,FALSE,TRUE,7.3886329
FALSE,29,10,FALSE,FALSE,TRUE,0
FALSE,41,4,TRUE,FALSE,FALSE,5.9109063
FALSE,36,6,TRUE,FALSE,FALSE,4.4331797
FALSE,52,5,TRUE,FALSE,TRUE,2.2165899
FALSE,52,5,TRUE,FALSE,TRUE,2.2165899
FALSE,41,10,FALSE,TRUE,TRUE,11.821813
FALSE,29,10,TRUE,FALSE,TRUE,5.9109063
FALSE,42,10,TRUE,FALSE,FALSE,0
FALSE,22,11,TRUE,FALSE,TRUE,3.6943164
FALSE,27,11,TRUE,FALSE,TRUE,7.3886329
FALSE,42,5,TRUE,FALSE,TRUE,14.777266
FALSE,42,5,TRUE,FALSE,TRUE,14.777266
FALSE,49,5,FALSE,FALSE,TRUE,11.821813
FALSE,28,9,TRUE,FALSE,TRUE,8.7185868
FALSE,45,9,TRUE,FALSE,TRUE,8.8663594
FALSE,45,6,TRUE,FALSE,TRUE,9.6052227
FALSE,39,8,FALSE,FALSE,TRUE,0
FALSE,34,9,TRUE,FALSE,TRUE,12.037561
FALSE,22,11,FALSE,FALSE,TRUE,15.072811
FALSE,32,10,FALSE,FALSE,TRUE,11.082949
FALSE,49,5,TRUE,FALSE,TRUE,11.993229
FALSE,27,7,TRUE,FALSE,TRUE,5.9109063
FALSE,21,11,TRUE,FALSE,TRUE,8.5708141
FALSE,40,11,FALSE,FALSE,TRUE,1.4777266
FALSE,26,8,FALSE,FALSE,TRUE,9.900768
FALSE,33,10,FALSE,FALSE,TRUE,0
FALSE,54,6,TRUE,FALSE,TRUE,0
FALSE,40,9,TRUE,FALSE,TRUE,8.8663594
FALSE,27,8,FALSE,FALSE,TRUE,15.072811
FALSE,41,5,TRUE,FALSE,TRUE,8.6890323
FALSE,29,10,TRUE,FALSE,TRUE,23.643625
FALSE,29,10,TRUE,FALSE,TRUE,0.05172043
